312	8600	0.039	201403	8
313	9590	0.034	201412	5
314	25010	0.014	201501	6
315	13450	0.031	201506	3
316	21500	0.013	201504	7
317	4290	0.035	201402	8
318	6030	0.038	201503	10
319	6920	0.058	201405	15
320	12070	0.041	201402	20
321	6160	0.023	201506	5
322	14220	0.041	201406	3
323	22890	0.019	201510	3
324	22600	0.036	201406	6
325	11510	0.02	201508	5
326	15390	0.021	201509	3
327	20220	0.016	201401	5
328	13990	0.037	201409	9
329	13800	0.028	201503	8
330	19610	0.037	201510	3
331	5980	0.036	201403	19
332	13280	0.026	201401	7
333	20050	0.014	201509	4
334	12190	0.094	201401	12
335	10900	0.114	201502	4
336	12390	0.022	201405	9
337	17970	0.037	201506	3
338	18620	0.016	201404	5
339	20140	0.021	201401	14
340	16880	0.027	201409	16
341	19720	0.02	201503	6
342	21060	0.013	201509	4
343	20640	0.023	201501	6
344	7990	0.051	201507	4
345	19120	0.035	201506	5
346	18640	0.019	201501	4
347	12290	0.026	201508	4
348	7120	0.057	201503	7
349	11900	0.079	201410	9
350	21210	0.016	201408	6
351	20470	0.012	201407	11
352	19960	0.034	201507	5
353	11810	0.028	201502	10
354	12130	0.045	201501	8
355	12140	0.015	201404	20
356	10170	0.038	201504	4
357	6560	0.043	201505	4
358	22430	0.014	201402	9
359	20090	0.02	201403	11
360	11440	0.011	201401	9
361	20720	0.028	201401	15
362	20090	0.037	201410	15
363	12430	0.018	201501	4
364	10900	0.024	201402	23
365	11250	0.064	201504	4
366	17070	0.018	201510	3
367	7630	0.03	201401	19
368	4970	0.113	201401	14
369	8830	0.054	201411	7
370	5720	0.112	201405	6
371	20260	0.011	201509	3
372	17560	0.02	201401	5
373	14150	0.078	201509	3
374	19340	0.016	201402	11
375	20710	0.033	201509	4
376	12870	0.018	201412	8
377	17860	0.017	201507	4
378	10290	0.061	201503	7
379	12980	0.035	201502	5
380	8580	0.111	201402	12
381	19920	0.016	201410	12
382	19690	0.055	201502	6
383	6240	0.12	201408	14
384	9570	0.069	201505	4
385	13980	0.031	201501	10
386	21190	0.017	201403	22
387	15290	0.014	201504	9
388	11980	0.024	201510	3
389	12080	0.057	201412	9
390	6090	0.035	201410	9
391	12140	0.06	201402	7
392	24850	0.027	201502	8
393	9410	0.039	201405	5
394	19300	0.018	201508	3
395	20340	0.017	201411	11
396	5910	0.03	201508	4
397	9060	0.103	201501	5
398	13440	0.025	201401	9
399	12240	0.046	201508	5
400	22830	0.019	201406	9
401	10600	0.037	201412	8
402	5050	0.07	201510	3
403	11110	0.032	201505	8
404	12200	0.027	201412	6
405	8320	0.021	201405	6
406	6540	0.027	201406	6
407	14820	0.044	201406	12
408	4000	0.045	201409	3
409	7230	0.09	201505	4
410	9910	0.022	201403	18
411	21150	0.011	201404	3
412	9970	0.01	201501	7
413	19100	0.055	201403	7
414	21220	0.017	201509	4
415	7850	0.021	201406	10
416	15690	0.015	201406	6
417	15210	0.017	201508	4
418	14160	0.059	201409	8
419	20710	0.032	201509	4
420	10800	0.026	201506	7
421	13300	0.038	201509	4
422	11930	0.02	201409	9
423	13510	0.031	201404	13
424	18210	0.029	201404	11
425	12710	0.016	201402	15
426	10000	0.097	201404	19
427	14520	0.032	201501	11
428	18230	0.031	201504	3
429	7090	0.01	201510	3
430	11720	0.038	201510	3
431	21850	0.018	201506	6
432	22130	0.01	201403	21
433	11740	0.049	201502	11
434	8560	0.011	201507	4
435	6730	0.044	201402	22
436	22430	0.01	201403	10
437	20460	0.017	201406	8
438	13910	0.027	201412	12
439	12570	0.038	201508	4
440	9560	0.036	201408	9
441	12500	0.027	201505	3
442	10110	0.025	201408	3
443	11700	0.091	201508	3
444	12800	0.018	201408	11
445	20630	0.044	201510	3
446	8440	0.032	201401	4
447	4640	0.063	201402	9
448	20630	0.021	201502	11
449	13390	0.022	201410	3
450	10320	0.092	201507	3
451	8700	0.031	201407	16
452	7260	0.03	201411	14
453	8790	0.112	201402	12
454	18930	0.013	201408	12
455	13160	0.024	201502	9
456	9540	0.04	201409	10
457	14290	0.04	201409	9
458	15440	0.037	201406	15
459	9410	0.051	201401	14
460	12840	0.072	201509	4
461	13500	0.021	201401	15
462	11480	0.033	201404	14
463	4540	0.083	201507	4
464	21120	0.049	201407	4
465	21290	0.019	201507	6
466	14560	0.037	201404	12
467	10230	0.014	201402	16
468	11820	0.042	201510	3
469	5910	0.059	201408	5
470	19010	0.057	201407	11
471	13710	0.024	201501	4
472	15020	0.03	201502	10
473	5890	0.042	201401	24
474	6580	0.053	201503	8
475	12350	0.042	201506	5
476	20380	0.031	201504	3
477	6140	0.032	201405	11
478	20290	0.018	201510	3
479	9920	0.056	201506	3
480	11450	0.06	201501	10
481	12700	0.073	201406	17
482	4410	0.042	201403	4
483	6910	0.015	201411	9
484	5640	0.05	201410	14
485	23260	0.011	201404	5
486	23280	0.034	201405	17
487	8760	0.029	201508	3
488	8740	0.028	201404	10
489	7430	0.023	201401	13
490	9030	0.056	201407	12
491	19510	0.019	201411	9
492	14550	0.047	201507	6
493	14560	0.073	201504	5
494	14170	0.035	201411	7
495	11010	0.039	201406	6
496	13620	0.026	201506	7
497	20570	0.014	201509	3
498	14520	0.019	201503	6
499	19600	0.028	201407	6
500	9100	0.092	201503	4
501	13550	0.047	201510	3
502	21130	0.025	201405	4
503	12810	0.021	201504	5
504	8380	0.061	201403	11
505	12620	0.03	201505	8
506	19730	0.029	201410	10
507	11720	0.024	201510	3
508	9410	0.027	201510	3
509	16450	0.017	201501	4
510	5150	0.055	201506	6
511	5510	0.054	201408	5
512	9830	0.027	201411	14
513	8080	0.039	201501	4
514	9300	0.047	201408	3
515	15190	0.015	201508	5
516	12570	0.035	201504	3
517	20550	0.013	201506	7
518	19750	0.013	201409	4
519	20840	0.023	201412	10
520	16420	0.019	201409	7
521	24460	0.011	201503	6
522	12070	0.025	201402	20
523	21010	0.012	201410	13
524	21110	0.041	201503	10
525	19100	0.01	201402	12
526	19770	0.012	201501	6
527	19050	0.021	201503	6
528	15050	0.018	201403	8
529	10090	0.025	201402	19
530	20190	0.022	201411	10
531	8200	0.02	201503	10
532	12270	0.019	201410	14
533	12980	0.035	201505	5
534	11960	0.031	201409	4
535	22650	0.011	201503	3
536	14900	0.019	201406	8
537	14290	0.016	201501	6
538	6370	0.02	201407	12
539	4200	0.015	201510	3
540	20430	0.013	201406	5
541	19980	0.019	201501	4
542	13100	0.086	201505	6
543	10050	0.099	201502	7
544	13360	0.014	201402	6
545	18440	0.052	201507	4
546	19970	0.019	201412	6
547	13510	0.041	201510	3
548	5410	0.03	201509	4
549	11110	0.03	201412	11
550	12460	0.033	201411	3
551	8730	0.055	201504	6
552	7140	0.123	201502	8
553	24460	0.012	201410	10
554	13560	0.045	201503	4
555	12310	0.018	201401	15
556	6270	0.049	201404	5
557	18170	0.013	201408	13
558	13260	0.018	201403	14
559	11500	0.051	201406	18
560	6410	0.124	201407	10
561	9270	0.06	201405	16
562	12160	0.092	201507	4
563	19780	0.021	201408	16
564	20610	0.052	201406	19
565	12390	0.067	201408	6
566	13160	0.084	201510	3
567	13250	0.084	201508	5
568	4670	0.028	201506	6
569	21050	0.01	201506	6
570	8830	0.021	201505	5
571	21430	0.039	201503	10
572	21530	0.023	201403	7
573	12770	0.017	201408	12
574	11970	0.058	201410	10
575	14010	0.033	201502	11
576	4000	0.019	201407	12
577	14490	0.04	201406	13
578	6600	0.075	201403	18
579	7980	0.057	201506	7
580	21920	0.014	201503	10
581	20650	0.012	201505	4
582	21630	0.011	201510	3
583	13040	0.028	201505	8
584	19400	0.013	201401	20
585	8400	0.016	201503	10
586	14620	0.035	201401	4
587	11550	0.05	201407	11
588	13410	0.043	201507	3
589	13480	0.013	201406	13
590	17800	0.064	201504	5
591	20060	0.014	201408	7
592	10630	0.041	201508	5
593	10670	0.028	201404	7
594	4650	0.04	201501	12
595	20850	0.045	201407	17
596	10410	0.033	201405	17
597	20660	0.021	201503	7
598	23440	0.012	201406	11
599	19060	0.025	201509	3
600	11610	0.036	201406	6
601	11750	0.075	201406	8
602	10060	0.026	201401	20
603	20290	0.018	201402	12
604	11310	0.038	201508	3
605	10180	0.043	201502	9
606	21320	0.032	201401	8
607	11490	0.075	201509	3
608	5640	0.039	201404	20
609	11430	0.032	201405	3
610	6290	0.04	201412	12
611	13060	0.036	201407	5
612	5480	0.042	201508	3
613	9170	0.042	201407	6
614	7700	0.062	201505	6
615	19850	0.027	201402	17
616	8030	0.028	201409	6
617	19300	0.01	201504	9
618	17650	0.012	201501	4
619	12280	0.027	201404	4
620	13720	0.042	201507	6
621	8940	0.064	201401	15
622	5990	0.036	201501	11
623	20850	0.019	201503	9
624	11080	0.034	201411	9
625	7030	0.063	201501	11
626	11660	0.042	201408	17
627	13910	0.024	201502	3
628	20530	0.019	201506	3
629	13320	0.031	201402	19
630	20110	0.052	201505	8
631	14630	0.02	201503	5
632	13900	0.034	201507	3
633	10020	0.099	201504	8
634	9210	0.019	201510	3
635	9620	0.022	201502	8
636	5400	0.048	201404	10
637	14980	0.031	201410	13
638	9300	0.095	201507	5
639	14520	0.033	201401	3
640	18840	0.061	201503	3
641	21460	0.017	201510	3
642	19530	0.03	201401	14
643	12890	0.04	201406	9
644	9000	0.044	201412	9
645	8330	0.048	201405	19
646	22900	0.021	201410	13
647	12870	0.032	201410	9
648	11570	0.066	201402	20
649	15650	0.015	201410	13
650	13960	0.05	201412	4
651	24300	0.021	201407	8
652	22740	0.015	201501	5
653	11090	0.013	201508	5
654	5750	0.041	201503	5
655	24330	0.011	201510	3
656	9090	0.029	201507	3
657	10410	0.025	201403	13
658	20470	0.017	201402	4
659	8480	0.024	201405	13
660	10010	0.079	201508	5
661	11650	0.053	201506	5
662	9290	0.038	201504	8
663	10050	0.018	201404	4
664	24300	0.021	201402	15
665	19510	0.034	201404	16
666	21710	0.013	201405	20
667	8740	0.105	201509	4
668	19990	0.024	201507	3
669	13600	0.046	201401	4
670	21170	0.017	201507	6
671	22560	0.021	201502	9
672	19200	0.026	201411	5
673	10070	0.062	201409	10
674	13280	0.06	201509	3
675	7670	0.056	201409	6
676	21370	0.023	201504	3
677	18390	0.059	201407	15
678	19140	0.038	201504	6
679	12780	0.041	201407	17
680	17340	0.065	201505	3
681	22230	0.017	201504	7
682	16760	0.062	201510	3
683	19620	0.026	201502	9
684	12660	0.028	201401	23
685	18730	0.015	201502	10
686	15580	0.057	201501	12
687	6750	0.114	201506	4
688	23720	0.013	201404	10
689	19270	0.013	201508	4
690	12830	0.092	201502	11
691	7250	0.042	201505	7
692	20370	0.014	201502	5
693	6330	0.037	201401	5
694	15930	0.031	201403	21
695	20530	0.016	201402	20
696	4810	0.051	201503	3
697	9580	0.06	201403	19
698	19270	0.034	201502	10
699	12210	0.018	201508	5
700	4730	0.097	201409	10
701	15360	0.06	201408	15
702	16370	0.039	201402	3
703	13150	0.03	201402	21
704	8300	0.054	201407	17
705	23150	0.026	201411	4
706	17680	0.021	201503	9
707	12130	0.038	201509	3
708	17950	0.018	201410	11
709	10170	0.03	201505	4
710	17610	0.012	201502	5
711	18440	0.023	201403	16
712	6720	0.115	201403	4
713	7370	0.05	201405	6
714	23270	0.012	201408	16
715	19500	0.043	201404	17
716	9750	0.045	201407	6
717	12040	0.029	201503	9
718	17130	0.042	201404	8
719	20590	0.015	201404	7
720	21360	0.028	201502	3
721	19300	0.035	201504	4
722	16920	0.02	201504	7
723	8850	0.075	201405	20
724	15090	0.023	201408	14
725	16070	0.015	201504	9
726	19360	0.023	201408	4
727	18470	0.044	201405	11
728	10160	0.031	201502	11
729	21900	0.012	201410	11
730	4780	0.06	201501	11
731	7920	0.065	201411	7
732	22140	0.015	201508	4
733	5680	0.023	201501	3
734	11130	0.081	201406	14
735	9030	0.022	201408	7
736	5910	0.018	201509	4
737	10920	0.015	201407	15
738	6980	0.016	201409	12
739	16200	0.012	201404	19
740	8870	0.027	201510	3
741	12770	0.013	201410	4
742	12060	0.028	201403	3
743	8840	0.06	201410	12
744	12860	0.01	201401	12
745	13090	0.028	201505	7
746	13550	0.02	201506	4
747	8320	0.082	201409	16
748	18500	0.055	201409	9
749	20750	0.024	201408	11
750	6370	0.024	201412	3
751	21180	0.019	201503	9
752	4190	0.039	201510	3
753	15310	0.066	201503	4
754	21430	0.015	201406	4
755	11890	0.062	201504	5
756	11330	0.022	201401	11
757	12340	0.016	201401	11
758	10450	0.048	201504	3
759	19820	0.047	201503	7
760	19310	0.025	201409	3
761	10950	0.023	201502	11
762	16510	0.027	201509	3
763	14520	0.04	201403	12
764	13430	0.041	201503	4
765	12210	0.037	201406	7
766	24260	0.033	201408	13
767	12920	0.077	201412	3
768	4560	0.031	201408	5
769	14640	0.084	201409	6
770	10970	0.029	201505	8
771	17820	0.039	201407	16
772	15240	0.031	201502	5
773	13970	0.028	201411	4
774	15170	0.014	201402	8
775	19070	0.018	201507	3
776	14190	0.073	201502	10
777	21220	0.012	201410	7
778	13100	0.025	201405	10
779	6440	0.074	201402	18
780	17760	0.051	201501	10
781	8800	0.06	201502	4
782	9810	0.111	201409	12
783	7290	0.027	201412	11
784	17540	0.018	201509	4
785	6060	0.039	201503	9
786	20100	0.012	201401	9
787	21260	0.01	201503	4
788	23310	0.013	201506	3
789	13320	0.044	201502	4
790	11950	0.067	201404	4
791	14270	0.019	201504	4
792	7550	0.118	201510	3
793	18500	0.031	201505	6
794	5200	0.042	201404	13
795	14800	0.019	201501	8
796	20160	0.011	201403	20
797	18510	0.018	201410	10
798	12290	0.102	201510	3
799	21650	0.014	201507	4
800	17140	0.03	201409	5
801	9260	0.022	201407	6
802	11940	0.017	201507	3
803	12930	0.025	201405	18
804	11490	0.031	201504	5
805	6830	0.044	201401	19
806	4680	0.054	201403	13
807	17150	0.022	201509	3
808	6330	0.023	201410	15
809	12630	0.026	201510	3
810	10210	0.1	201510	3
811	9000	0.09	201401	21
812	6930	0.028	201404	5
813	11800	0.049	201504	6
814	8740	0.074	201507	4
815	5370	0.039	201510	3
816	10540	0.034	201510	3
817	18920	0.047	201507	6
818	13170	0.06	201406	18
819	9620	0.042	201505	8
820	21860	0.04	201402	14
821	11330	0.055	201410	4
822	14990	0.051	201504	3
823	23370	0.016	201510	3
824	8290	0.019	201402	11
825	8660	0.046	201408	15
826	12300	0.049	201506	6
827	13390	0.011	201505	8
828	12030	0.028	201408	17
829	5790	0.031	201405	11
830	19110	0.024	201412	12
831	21380	0.035	201406	18
832	13830	0.033	201410	6
833	19760	0.022	201407	9
834	11630	0.02	201406	3
835	9000	0.049	201504	9
836	8130	0.059	201508	4
837	20460	0.015	201507	5
838	19320	0.02	201403	5
839	20560	0.035	201405	5
840	18500	0.041	201403	3
841	13860	0.023	201401	6
842	20530	0.015	201411	11
843	21070	0.015	201403	11
844	13870	0.03	201407	10
845	21720	0.014	201406	17
846	20860	0.012	201510	3
847	18720	0.01	201504	8
848	19850	0.021	201405	18
849	15030	0.038	201405	4
850	19460	0.021	201408	4
851	22310	0.011	201405	17
852	14840	0.054	201504	6
853	7590	0.019	201404	4
854	18060	0.061	201509	4
855	19120	0.016	201402	16
856	4850	0.041	201409	7
857	12540	0.022	201508	4
858	18850	0.027	201408	6
859	7690	0.109	201503	4
860	21500	0.042	201404	14
861	11060	0.085	201406	13
862	17920	0.039	201501	8
863	13960	0.024	201402	13
864	20430	0.025	201508	4
865	5160	0.062	201412	7
866	10880	0.013	201507	5
867	8850	0.039	201405	9
868	5410	0.055	201503	7
869	9180	0.044	201405	12
870	16470	0.065	201507	3
871	6180	0.026	201406	8
872	20880	0.019	201508	4
873	11890	0.015	201402	17
874	14140	0.018	201407	18
875	19790	0.013	201409	7
876	4140	0.078	201503	8
877	9530	0.043	201502	5
878	19540	0.025	201510	3
879	5650	0.101	201411	9
880	22010	0.012	201411	4
881	10590	0.04	201504	7
882	16210	0.015	201509	4
883	12620	0.039	201409	14
884	23400	0.01	201509	3
885	12330	0.025	201509	3
886	21550	0.04	201403	16
887	6330	0.077	201507	6
888	23520	0.014	201402	13
889	9200	0.023	201405	12
890	20830	0.018	201509	3
891	15640	0.036	201410	11
892	14270	0.018	201408	6
893	18980	0.019	201411	13
894	17770	0.016	201502	5
895	21920	0.022	201410	11
896	19350	0.013	201507	6
897	11660	0.011	201406	5
898	18670	0.017	201410	3
899	6290	0.036	201402	6
900	12250	0.014	201506	4
901	13290	0.016	201407	5
902	18080	0.015	201503	8
903	13280	0.095	201504	3
904	23220	0.01	201402	16
905	10220	0.05	201407	10
906	16680	0.03	201405	20
907	14560	0.034	201510	3
908	18200	0.018	201401	24
909	7540	0.014	201506	3
910	5460	0.055	201401	17
911	13940	0.019	201507	6
912	12550	0.049	201409	4
913	13560	0.014	201409	9
914	10580	0.047	201507	4
915	13480	0.027	201401	13
916	6200	0.113	201403	12
917	10970	0.062	201402	21
918	6580	0.066	201506	7
919	21000	0.02	201502	5
920	20220	0.04	201405	8
921	20330	0.016	201402	18
922	6900	0.057	201402	14
923	15790	0.016	201409	13
924	12690	0.017	201503	9
925	8760	0.096	201404	19
926	9470	0.027	201411	4
927	18330	0.012	201502	9
928	13310	0.082	201503	6
929	10660	0.019	201503	6
930	23210	0.012	201410	5
931	13240	0.091	201503	5
932	7630	0.026	201502	9
933	21820	0.017	201506	6
934	17220	0.018	201507	4
935	20020	0.023	201401	3
936	8930	0.053	201501	3
937	20000	0.045	201503	5
938	19070	0.026	201410	7
939	13900	0.045	201412	4
940	7980	0.115	201404	17
941	11380	0.037	201402	17
942	11660	0.065	201412	6
943	19330	0.049	201503	9
944	4060	0.042	201404	21
945	13530	0.038	201404	5
946	14080	0.084	201509	4
947	8130	0.063	201403	20
948	12760	0.038	201505	4
949	13590	0.027	201403	21
950	12180	0.08	201406	4
951	12920	0.036	201506	5
952	16820	0.019	201507	6
953	17510	0.017	201403	18
954	10220	0.098	201403	22
955	20520	0.016	201407	10
956	7890	0.018	201510	3
957	19300	0.018	201506	6
958	7370	0.129	201505	7
959	9020	0.028	201507	6
960	9930	0.015	201410	12
961	9680	0.087	201508	4
962	12110	0.091	201409	5
963	21530	0.036	201412	11
964	17910	0.028	201507	4
965	20760	0.022	201503	4
966	21600	0.024	201409	7
967	21130	0.044	201409	15
968	22940	0.03	201507	5
969	9450	0.048	201504	9
970	4160	0.047	201504	8
971	18850	0.021	201507	6
972	18200	0.016	201402	8
973	9100	0.015	201409	11
974	22220	0.024	201510	3
975	18650	0.04	201408	13
976	19380	0.019	201509	4
977	7270	0.111	201409	16
978	6700	0.08	201412	6
979	10420	0.031	201410	8
980	15670	0.046	201405	12
981	11370	0.021	201405	5
982	5460	0.052	201406	15
983	11410	0.04	201510	3
984	9040	0.039	201401	9
985	7760	0.102	201411	13
986	20950	0.013	201403	19
987	5320	0.123	201410	14
988	7110	0.048	201402	8
989	19680	0.02	201412	5
990	19770	0.014	201505	6
991	22510	0.01	201509	4
992	20190	0.037	201506	5
993	10720	0.038	201510	3
994	12210	0.093	201508	5
995	13750	0.05	201409	10
996	18040	0.022	201504	5
997	11780	0.016	201505	7
998	20470	0.036	201409	7
999	6500	0.014	201408	16
